query_id,query_type,doc_id,rank,tfidf_score
Q5_014,5,isin-RU000A10A7H3,20,0.986851672
Q5_014,5,isin-RU000A10B0J3,21,0.986851672
Q5_014,5,isin-RU000A10BWA0,22,0.986851672
Q5_014,5,isin-RU000A10B0R6,23,0.986851672
Q5_014,5,isin-RU000A107YT9,24,0.986851672
Q5_014,5,isin-RU000A10CU30,25,0.986851672
Q5_014,5,isin-RU000A107T76,26,0.986851672
Q5_014,5,isin-RU000A1086N2,27,0.986851672
Q5_014,5,isin-RU000A10EL13,28,0.986851672
Q5_014,5,isin-RU000A1090A1,29,0.986851672
Q5_014,5,isin-RU000A1098H9,30,0.986851672
Q5_014,5,isin-RU000A108ZQ0,31,0.986851672
Q5_014,5,isin-RU000A10DMN0,32,0.986851672
Q5_014,5,isin-RU000A10AYB6,33,0.986851672
Q5_014,5,isin-RU000A10BU72,34,0.986851672
Q5_014,5,isin-RU000A10CH37,35,0.925132128
Q5_014,5,isin-RU000A10ENT3,36,0.925132128
Q5_014,5,isin-RU000A10ECA6,37,0.925132128
Q5_014,5,isin-RU000A1090H6,38,0.882688061
Q5_014,5,isin-RU000A10DRZ3,39,0.882688061
Q5_014,5,isin-RU000A10E6G3,40,0.869598590
Q5_014,5,isin-RU000A10ASY0,41,0.869598590
Q5_014,5,isin-RU000A10ASZ7,42,0.869598590
Q5_014,5,isin-RU000A10EN11,43,0.869598590
Q5_014,5,isin-RU000A10DZW3,44,0.869598590
Q5_014,5,isin-RU000A10D541,45,0.869598590
Q5_014,5,isin-RU000A108Z85,46,0.869598590
Q5_014,5,isin-RU000A10D5C5,47,0.869598590
Q5_014,5,isin-RU000A10CDZ5,48,0.869598590
Q5_014,5,isin-RU000A10AUE8,49,0.869598590
Q5_014,5,isin-RU000A10D1H3,50,0.869598590
Q5_014,5,isin-RU000A10DJR7,51,0.869598590
Q5_014,5,isin-RU000A10AZ45,52,0.869598590
Q5_014,5,isin-RU000A10B0T2,53,0.869598590
Q5_014,5,isin-RU000A10BTA6,54,0.869598590
Q5_014,5,isin-RU000A10B495,55,0.869598590
Q5_014,5,isin-RU000A1080Z9,56,0.869598590
Q5_014,5,isin-RU000A10AZ60,57,0.869598590
Q5_014,5,isin-RU000A10BGF2,58,0.869598590
Q5_014,5,isin-RU000A10E8P0,59,0.869598590
Q5_014,5,isin-RU000A109PF2,60,0.869598590
Q5_014,5,isin-RU000A10B115,61,0.869598590
Q5_014,5,isin-RU000A10C8C0,62,0.869598590
Q5_014,5,isin-RU000A108124,63,0.869598590
Q5_014,5,isin-RU000A1046N6,64,0.865606524
Q5_014,5,isin-RU000A103RY2,65,0.865606524
Q5_014,5,isin-RU000A107LU4,66,0.865606524
Q5_014,5,isin-RU000A1051U1,67,0.865606524
Q5_014,5,isin-RU000A103604,68,0.865606524
Q5_014,5,isin-RU000A101FY1,69,0.865606524
Q5_014,5,isin-RU000A102AB8,70,0.865606524
Q5_014,5,isin-RU000A106GC4,71,0.865606524
Q5_014,5,isin-RU000A106A86,72,0.865606524
Q5_014,5,isin-RU000A106AK0,73,0.865606524
Q5_014,5,isin-RU000A108462,74,0.865606524
Q5_014,5,isin-RU000A1029F8,75,0.865606524
Q5_014,5,isin-RU000A106U74,76,0.865606524
Q5_014,5,isin-RU000A104CK1,77,0.865606524
Q5_014,5,isin-RU000A105LS2,78,0.865606524
Q5_014,5,isin-RU000A106XJ4,79,0.865606524
Q5_014,5,isin-RU000A1034J0,80,0.865606524
Q5_014,5,isin-RU000A106HB4,81,0.865606524
Q5_014,5,isin-RU000A109QN4,82,0.865606524
Q5_014,5,isin-RU000A1057D4,83,0.865606524
Q5_014,5,isin-RU000A107E08,84,0.865606524
Q5_014,5,isin-RU000A101QC4,85,0.865606524
Q5_014,5,isin-RU000A101UR4,86,0.865606524
Q5_014,5,isin-RU000A101GB7,87,0.865606524
Q5_014,5,isin-RU000A107AZ6,88,0.865606524
Q5_014,5,isin-RU000A107548,89,0.865606524
Q5_014,5,isin-RU000A1061L9,90,0.865606524
Q5_014,5,isin-RU000A104G90,91,0.865606524
Q5_014,5,isin-RU000A101P92,92,0.865606524
Q5_014,5,isin-RU000A105EP3,93,0.865606524
Q5_014,5,isin-RU000A1079G1,94,0.865606524
Q5_014,5,isin-RU000A101RH1,95,0.865606524
Q5_014,5,isin-RU000A106CB5,96,0.865606524
Q5_014,5,isin-RU000A105YB1,97,0.865606524
Q5_014,5,isin-RU000A105JG1,98,0.865606524
Q5_014,5,isin-RU000A1074N8,99,0.865606524
Q5_014,5,isin-RU000A1023L9,100,0.865606524
Q5_015,5,NK-WniDj7HbZWP6rVtdVtLYKt,1,0.401067089
Q5_015,5,NK-4w6F7NnA5PzPkHAe6Jahuq,2,0.401067089
Q5_015,5,ch-finmawa-centralmargins-trading-services-llc-centralmargins,3,0.390925984
Q5_015,5,NK-f67Kh6kGKxT2WbxQSk2uEQ,4,0.384519546
Q5_015,5,ph-sec-adv-adf181e249559c68e313f6bc0afb0d339d70d7e0,5,0.349016822
Q5_015,5,ph-sec-adv-0a79c7b3e87e1949c8aa9437656f422c4d80f033,6,0.349016822
Q5_015,5,tw-shtc-f6c0bed6fa6a7c33c6cc87d76677eea509a3b68d,7,0.346775934
Q5_015,5,us-cftc-776be355054659abebfa44b6db29244d184dc86a,8,0.339480064
Q5_015,5,us-medca-aa8168f8bc701bc016d7a10be9a23ea7f910c401,9,0.329638238
Q5_015,5,us-medca-34cb9d8ec53d633787513575c86915de88d8df59,10,0.329638238
Q5_015,5,us-finra-dynamex-trading-llc,11,0.328522179
Q5_015,5,us-finra-bonddesk-trading-llc,12,0.328522179
Q5_015,5,NK-EvLVCC7rT6EVTd5Sx4j5kD,13,0.322378112
Q5_015,5,usgsa-s4mr4jhfb,14,0.308536703
Q5_015,5,NK-9oxavpBa8hjnEFCrK5mDVA,15,0.307132091
Q5_015,5,NK-cjw2b5mwoG796Pqp98rPwD,16,0.307132091
Q5_015,5,NK-ghguUHQz68dBjPjBM9Cnn9,17,0.307132091
Q5_015,5,us-cftc-4a01ad5077a8e36e52b1e46abf8f9f39ca2a7fe8,18,0.305376253
Q5_015,5,ph-sec-adv-592f4bd5c84d3b4ec178d254b88c847c9f739459,19,0.302980406
Q5_015,5,NK-hSx7bgiN3JGJ7dJRuskrvy,20,0.301426293
Q5_015,5,us-cftc-5d918fae8423a88f45fd3481fe39f9eff56e840e,21,0.297049668
Q5_015,5,ch-finmawa-willowdale-trading,22,0.296148924
Q5_015,5,NK-o6tCbiSE4Z9yijVZp2HM2n,23,0.295249100
Q5_015,5,us-finra-williams-trading-llc,24,0.293920089
Q5_015,5,us-cftc-d8fa6d71b70942f9d88c3c22d1eff79956172108,25,0.291257635
Q5_015,5,us-cftc-f73da399109294e9e4cbe4d80fe6fa4a2207acb0,26,0.291257635
Q5_015,5,us-cftc-81bb8cb0034711c5a24fe490b4ef1c42b161ea25,27,0.291257635
Q5_015,5,us-cftc-a2dc8d80c1e4811522a1afea5b5faa395817e437,28,0.291257635
Q5_015,5,us-sec-pause-99b9a98873a304a1ba2531396e7748cc6e33a05c,29,0.287058770
Q5_015,5,NK-huSXdNFAPe57HetozyHzuQ,30,0.286617832
Q5_015,5,us-fed-excl-medsignalsvitalsignals-llc-bee-cave,31,0.284192948
Q5_015,5,us-cftc-8491d34fd7e6423002bf168ff86d92f233c9b93e,32,0.283876224
Q5_015,5,NK-AMotyDJi5CQBLUo2ZViu34,33,0.282934015
Q5_015,5,NK-dJuLjcEynka7UWncZhNCzj,34,0.282934015
Q5_015,5,NK-mSNEZ7dMwncmUHSq733nv4,35,0.282934015
Q5_015,5,us-bis-oac-1517b93527dfd527838cd180baf9acfca82ffd34,36,0.279834956
Q5_015,5,us-finra-us-trading-llc,37,0.279668818
Q5_015,5,us-finra-e-trade-professional-trading-llc,38,0.275481989
Q5_015,5,us-cftc-da28144678f2f42bea53f8da0588eb7a148c2306,39,0.275240785
Q5_015,5,us-cftc-355af795264d94403cdd65d9111c35d856abc030,40,0.275240785
Q5_015,5,us-cftc-55b16a3c920e83ddbd5706e7bb88e3e737ebf0e1,41,0.274385518
Q5_015,5,us-cftc-b62d04e030d9834724ec41fdcf0688928eb2f2c0,42,0.271172421
Q5_015,5,us-cftc-3ba357321d78b468daa61b639ae48bdaab00555d,43,0.270517918
Q5_015,5,us-cftc-1b6d56190bd6815a156cec82506d65c18973784c,44,0.268719320
Q5_015,5,ph-sec-adv-6629b1697e3abf797b704ddd220b211b426154e0,45,0.266365977
Q5_015,5,NK-jq2JrhLX7JPwB2AWbuWrms,46,0.266258394
Q5_015,5,NK-X9hbgK93Du3rbLbLFGMpp5,47,0.265010822
Q5_015,5,NK-mtKhUNfYpP2pK3MFEV7HVe,48,0.261796647
Q5_015,5,NK-awk8nmXVu4Zct9VTHGvAK5,49,0.260443013
Q5_015,5,us-cftc-d3347fc2afdbc1de105588cb42192433c2bd0119,50,0.259570253
Q5_015,5,us-finra-legacy-trading-co-llc,51,0.258583063
Q5_015,5,NK-aAMLSNowX7ztq7NxTZcV47,52,0.257932042
Q5_015,5,NK-iYymz8V3swyNsvAug7hPVG,53,0.256866031
Q5_015,5,NK-ezH8vk6Aq2KbFHhKUXKZia,54,0.256660677
Q5_015,5,us-cftc-4561802561799c523787a740b5d121491b21816d,55,0.256343841
Q5_015,5,NK-emmRidQ8L7Fw7gALSWJmHF,56,0.255842719
Q5_015,5,us-cftc-184279cf2acf72340ad969a05a55bd4474f5f855,57,0.255819436
Q5_015,5,gem-own-e100002015978,58,0.255753132
Q5_015,5,gem-own-e100002015316,59,0.255753132
Q5_015,5,gem-own-e100001010626,60,0.255753132
Q5_015,5,us-cftc-9bffad5a83e530aecf8d62e112dbb7b3e1d74d05,61,0.255366931
Q5_015,5,us-cftc-0ec0b57af92b67ad9ebc713be89b076163a0ac0e,62,0.255366931
Q5_015,5,us-cftc-6fea4d3862863233cb46ab8a5be2575e6177e290,63,0.254990287
Q5_015,5,us-bis-export-de34aa73d969405096d41e101651825f2a33b9af,64,0.252960722
Q5_015,5,us-cftc-9009f950a86aa622efa4ceb5b396134b9fe69b41,65,0.252669917
Q5_015,5,us-finra-titan-trading-services-llc,66,0.252263491
Q5_015,5,us-cftc-0b4560ea9c73fc5f066e6ea9fefd7c1554f2a077,67,0.252248874
Q5_015,5,us-sec-pause-2397162b8951d1c8aea34cd20efb3ace068a6213,68,0.250160133
Q5_015,5,us-finra-f-k-a-trillium-trading-llc,69,0.249691322
Q5_015,5,us-sec-harm-event-trading-gp-llc,70,0.249557170
Q5_015,5,us-cftc-ed46595ed0f71d136f9ea8d077a1992d7024381e,71,0.249190436
Q5_015,5,in-nse-deb-100240d5b395ae1c274ecbf19187637de774c326,72,0.249065436
Q5_015,5,NK-eAJCykN24SRr3YM5vDXGXA,73,0.248992295
Q5_015,5,us-cftc-f200372aee97a5c8764c272271c552a05aee82c4,74,0.247906829
Q5_015,5,us-finra-arbor-research-trading-llc,75,0.246585219
Q5_015,5,ch-finmawa-gotrade-llc,76,0.246423703
Q5_015,5,NK-deqn2Y2ieSPKrUdiDFKPES,77,0.246300470
Q5_015,5,us-cftc-1ecf83bc2b6aa26e754b845f5df055ad80518f62,78,0.246045677
Q5_015,5,us-finra-terra-nova-trading-llc,79,0.245473733
Q5_015,5,NK-UJXQeJ2zEGmKb2eoHPgvih,80,0.245380494
Q5_015,5,tw-shtc-61765453656c318ac0cd203eda8ca5d67a8ef3d2,81,0.244953551
Q5_015,5,NK-i4GPvGrSisXVBQNjycdpHi,82,0.244604261
Q5_015,5,us-cftc-349e4055c48610e02f70998464b8d5fd9cbbed1b,83,0.243291533
Q5_015,5,NK-o9rNPqiF7dV5tMxAiDHw42,84,0.242168385
Q5_015,5,us-cftc-5b8794112d9068495083a602168f0c28bb081e03,85,0.241954954
Q5_015,5,us-finra-otr-global-trading-llc,86,0.241708122
Q5_015,5,NK-j3Mgzk5BwbfaS4YWkE6thQ,87,0.240962964
Q5_015,5,NK-Gfn6uEGcJMtgssZWkkdPX3,88,0.240831474
Q5_015,5,ph-sec-adv-bd3361ea844bd2fe2240a0046b9e17733e195b11,89,0.238763731
Q5_015,5,NK-mHKqjGmUBUxMu4aSFQVNLA,90,0.237697352
Q5_015,5,NK-QKvpRm9fzy6Y3EoeTnbjjk,91,0.237561505
Q5_015,5,NK-FR6sJoR5psYxXjiLahqDgt,92,0.237130731
Q5_015,5,NK-dZ9kfEyhjRY2jVf7hdsvGX,93,0.236411119
Q5_015,5,NK-WhBcvJ6pFkkQo4BBi2Yceb,94,0.235644081
Q5_015,5,us-finra-global-emerging-capital-group-llc-f-k-a-radnor-research-trading-llc,95,0.234244146
Q5_015,5,us-finra-kershner-trading-group-llc,96,0.234227546
Q5_015,5,NK-nt5N8b9qJPsMt5dKo9UXA2,97,0.233759638
Q5_015,5,NK-WiNKq9G7p6vyzokGwfJuQE,98,0.233759638
Q5_015,5,NK-bjfXrxLY95XczqwgucissV,99,0.233759638
Q5_015,5,us-fed-excl-proxilus-financial-llc-76541-killeen,100,0.233503979
Q5_016,5,isin-RU000A102440,1,0.970554744
Q5_016,5,isin-RU000A103S63,2,0.970554744
Q5_016,5,isin-RU000A102L46,3,0.970554744
Q5_016,5,isin-RU000A103S55,4,0.970554744
Q5_016,5,isin-RU000A105X15,5,0.970554744
Q5_016,5,isin-RU000A1026K4,6,0.970554744
Q5_016,5,isin-RU000A1086L6,7,0.970554744
Q5_016,5,isin-RU000A102X34,8,0.970554744
Q5_016,5,isin-RU000A1075B0,9,0.970554744
Q5_016,5,isin-RU000A102TX2,10,0.970554744
Q5_016,5,isin-RU000A107FF7,11,0.970554744
Q5_016,5,isin-RU000A103DD6,12,0.970554744
Q5_016,5,isin-RU000A1089S5,13,0.970554744
Q5_016,5,isin-RU000A104UG1,14,0.970554744
Q5_016,5,isin-RU000A102CY6,15,0.970554744
Q5_016,5,isin-RU000A104UU2,16,0.970554744
Q5_016,5,isin-RU000A102VH1,17,0.970554744
Q5_016,5,isin-RU000A107D82,18,0.970554744
Q5_016,5,isin-RU000A103LC1,19,0.970554744
Q5_016,5,isin-RU000A106482,20,0.970554744
Q5_016,5,isin-RU000A105Q14,21,0.970554744
Q5_016,5,isin-RU000A106L83,22,0.970554744
Q5_016,5,isin-RU000A106HD0,23,0.970554744
Q5_016,5,isin-RU000A101K55,24,0.970554744
Q5_016,5,isin-RU000A106VR1,25,0.970554744
Q5_016,5,isin-RU000A107H88,26,0.970554744
Q5_016,5,isin-RU000A102U11,27,0.970554744
Q5_016,5,isin-RU000A101W10,28,0.970554744
Q5_016,5,isin-RU000A104C11,29,0.970554744
Q5_016,5,isin-RU000A103075,30,0.970554744
Q5_016,5,isin-RU000A102R32,31,0.970554744
Q5_016,5,isin-RU000A103UF5,32,0.970554744
Q5_016,5,isin-RU000A103B88,33,0.970554744
Q5_016,5,isin-RU000A104610,34,0.970554744
Q5_016,5,isin-RU000A1085E3,35,0.970554744
Q5_016,5,isin-RU000A1022A4,36,0.970554744
Q5_016,5,isin-RU000A107BG4,37,0.938060399
Q5_016,5,isin-RU000A101RA6,38,0.903822987
Q5_016,5,isin-RU000A1058F7,39,0.886180026
Q5_016,5,isin-RU000A102G84,40,0.886180026
Q5_016,5,isin-RU000A103LM0,41,0.886180026
Q5_016,5,isin-RU000A103UJ7,42,0.886180026
Q5_016,5,isin-RU000A10BTL3,43,0.859800674
Q5_016,5,isin-RU000A10ACD8,44,0.859800674
Q5_016,5,isin-RU000A10BZL0,45,0.859800674
Q5_016,5,isin-RU000A10CKM8,46,0.859800674
Q5_016,5,isin-RU000A10A0T3,47,0.859800674
Q5_016,5,isin-RU000A10DYL9,48,0.859800674
Q5_016,5,isin-RU000A109TH0,49,0.859800674
Q5_016,5,isin-RU000A10DWD0,50,0.859800674
Q5_016,5,isin-RU000A10A6F9,51,0.859800674
Q5_016,5,isin-RU000A10A2R3,52,0.859800674
Q5_016,5,isin-RU000A109PC9,53,0.859800674
Q5_016,5,isin-RU000A107EG8,54,0.836118937
Q5_016,5,isin-RU000A102P59,55,0.836118937
Q5_016,5,isin-RU000A103745,56,0.836118937
Q5_016,5,isin-RU000A104Y72,57,0.836118937
Q5_016,5,isin-RU000A1039L5,58,0.836118937
Q5_016,5,isin-RU000A104TU4,59,0.836118937
Q5_016,5,isin-RU000A1037J3,60,0.836118937
Q5_016,5,isin-RU000A102VV2,61,0.836118937
Q5_016,5,isin-RU000A107DE5,62,0.836118937
Q5_016,5,isin-RU000A102VJ7,63,0.836118937
Q5_016,5,isin-RU000A104WU8,64,0.836118937
Q5_016,5,isin-RU000A105KY2,65,0.836118937
Q5_016,5,isin-RU000A105U34,66,0.836118937
Q5_016,5,isin-RU000A1061B0,67,0.836118937
Q5_016,5,isin-RU000A107TV5,68,0.830710430
Q5_016,5,isin-RU000A103DG9,69,0.830710430
Q5_016,5,isin-RU000A106N40,70,0.830710430
Q5_016,5,isin-RU000A1075W6,71,0.830710430
Q5_016,5,isin-RU000A105WT7,72,0.830710430
Q5_016,5,isin-RU000A1035P4,73,0.830710430
Q5_016,5,isin-RU000A1031V1,74,0.830710430
Q5_016,5,isin-RU000A103PZ3,75,0.830710430
Q5_016,5,isin-RU000A104AC2,76,0.825653465
Q5_016,5,isin-RU000A108BJ6,77,0.825653465
Q5_016,5,isin-RU000A105X72,78,0.825653465
Q5_016,5,isin-RU000A101SU2,79,0.823902275
Q5_016,5,isin-RU000A103D03,80,0.814905648
Q5_016,5,isin-RU000A103ML0,81,0.812561445
Q5_016,5,isin-RU000A104Y56,82,0.803261176
Q5_016,5,isin-RU000A107415,83,0.803261176
Q5_016,5,isin-RU000A102424,84,0.803261176
Q5_016,5,isin-RU000A102630,85,0.803261176
Q5_016,5,isin-RU000A101X19,86,0.803261176
Q5_016,5,isin-RU000A102AM5,87,0.803261176
Q5_016,5,isin-RU000A107R37,88,0.803261176
Q5_016,5,isin-RU000A1044U6,89,0.803261176
Q5_016,5,isin-RU000A101SH9,90,0.803261176
Q5_016,5,isin-RU000A104883,91,0.803261176
Q5_016,5,isin-RU000A1040Z3,92,0.803261176
Q5_016,5,isin-RU000A102V85,93,0.803261176
Q5_016,5,isin-RU000A107NK1,94,0.803261176
Q5_016,5,isin-RU000A102L12,95,0.803261176
Q5_016,5,isin-RU000A102TN3,96,0.802768301
Q5_016,5,isin-RU000A1021L3,97,0.802768301
Q5_016,5,isin-RU000A101US2,98,0.802768301
Q5_016,5,isin-RU000A102P75,99,0.802768301
Q5_016,5,isin-RU000A102S31,100,0.802768301
Q5_017,5,NK-kkDVTbM5gf2bdo4ngNii5Y,1,0.489768045
Q5_017,5,gem-own-e100000003417,2,0.421861849
Q5_017,5,NK-AXQe3keaFZ7Q7V3HYrR3Fg,3,0.339268463
Q5_017,5,es-mc-e1fd0681387bf46df834463d6a145a822e9bf52d,4,0.333737327
Q5_017,5,Q130219961,5,0.333573541
Q5_017,5,ca-nro-c38e2a92fe538c426d415af825d40cb7b73d2653,6,0.331487118
Q5_017,5,Q21266412,7,0.323512956
Q5_017,5,us-cia-solomon-islands-alfred-tuasulia-minister-of-aviation-communication,8,0.315860874
Q5_017,5,sg-gov-7e96dfd484b99ac14d13caf6775b4143abc07f5c,9,0.314594366
Q5_017,5,Q114418808,10,0.308775133
Q5_017,5,mdrisepep-15c21cec6084dab6ad414a50ac80b09c37eb1ade,11,0.300936495
Q5_017,5,us-bis-export-be4961c676d572ada9d34e3472d97d50d5e56288,12,0.298101457
Q5_017,5,ca-nro-ace690057aae0bf8ca3e4d3243d941eb7568748c,13,0.281149836
Q5_017,5,NK-X5Sbz64DuebdfJYkuWTJBF,14,0.280877090
Q5_017,5,ca-nro-967c28b9d9079202e01834fc0949f9b106aecd94,15,0.280171565
Q5_017,5,NK-gQBJNQLyyUj99DwrehJc9z,16,0.279571528
Q5_017,5,Q132818306,17,0.278316418
Q5_017,5,NK-oTTBpkHiZLZg52rNwQASeV,18,0.278274572
Q5_017,5,us-leg-army-aviation-academy,19,0.278214462
Q5_017,5,us-bis-export-166b6f70739ba980222466b573bd309133597eae,20,0.278173941
Q5_017,5,trade-csl-563a1ca4cb06d99eac8410d9840647b9fa5855bf864e0df9908355b8,21,0.277329550
Q5_017,5,us-cia-sierra-leone-alahaji-fandy-turay-minister-of-transport-aviation,22,0.277243323
Q5_017,5,NK-ZoxmeFd97MC4wcNv6RKXBb,23,0.275047144
Q5_017,5,usplum-ef373052e446281fefcd91f98e1dd0b5c4642561,24,0.274906904
Q5_017,5,ca-nro-117ac3cbdfaac917874f221e47c130002017ea42,25,0.274108492
Q5_017,5,sg-gov-0de3b0f6ac8539ba5891d003423d7ccc323b6507,26,0.270407375
Q5_017,5,NK-n8GoqT3heMuABtZ3u49kuS,27,0.268004630
Q5_017,5,NK-PRReBqGzhCQZVgBakRoVx9,28,0.266678878
Q5_017,5,NK-5amKkZXpfhzVsn2p43y3vD,29,0.264848623
Q5_017,5,usplum-a60404aac53c4a39f7377c6b1816e2cd32f29521,30,0.263956374
Q5_017,5,Q100513099,31,0.262940929
Q5_017,5,ca-nro-07e5c4c108ac68cf3275043f0ce542cb44e6022f,32,0.262551397
Q5_017,5,ofac-ea-f32f3853fe970b4e6c936f0aec7fefd80f4077c7,33,0.258821705
Q5_017,5,us-bis-export-5d5a260bbfd5d80a4150b23d8cd477c18afc8afe,34,0.254957455
Q5_017,5,NK-5BdXDaK2xLoiNjZnc8JtkU,35,0.253604610
Q5_017,5,us-bis-export-82fb3b79745b2aefdec15b469573789bc1df0f6c,36,0.252802304
Q5_017,5,NK-WF28FCaDCyb8nDQffN9wnu,37,0.252326277
Q5_017,5,us-bis-export-bc4889216dca10fe39eb35c710794ecfed538992,38,0.252191452
Q5_017,5,sg-gov-b5e485bd4ea251a894a7b1a024230129453a693e,39,0.251535214
Q5_017,5,us-bis-export-1c5374c84aac6c861f60150ffe63cd08d97d724c,40,0.251161245
Q5_017,5,ofac-ea-75ebce56714fee7fbf734c16e45cb98d44414dfa,41,0.249187750
Q5_017,5,us-bis-export-fe8f5bf1cb6aba3d86ff8ea24a6b9c4489ed785b,42,0.248572357
Q5_017,5,sg-gov-17e583795d341c01d9328527a16dcf5e59fe9ffe,43,0.248330476
Q5_017,5,sg-gov-ae5ab930b5b1bb2e627e7b3b6c76771559e951bd,44,0.248330476
Q5_017,5,Q7341299,45,0.247758078
Q5_017,5,NK-V3Da9q7frMzHeu8qpwwR5x,46,0.245776073
Q5_017,5,Q10290285,47,0.245473289
Q5_017,5,cn-sanc-8dc3747664fe8f35aeb4f949464324688cc3870e,48,0.244682086
Q5_017,5,Q49477403,49,0.244495791
Q5_017,5,us-cia-bangladesh-muhammad-faruk-khan-minister-of-civil-aviation-tourism,50,0.243971274
Q5_017,5,trade-csl-46d6e477c685c96fd6e180db760a08a6fa6486732ae8b98332bdc0d2,51,0.240654689
Q5_017,5,NK-eTJftGLfFYBcDCjRHJwA4E,52,0.235167311
Q5_017,5,Q100511231,53,0.233697168
Q5_017,5,NK-kcrhUanvvxKYo4fgoxNGYL,54,0.233048119
Q5_017,5,in-nse-deb-362748a659f2783d56d453cd4ded03e02e08f9cd,55,0.230766961
Q5_017,5,NK-4HrNTdTzAHvDUe6ADHsSpv,56,0.230460116
Q5_017,5,sg-gov-aaefb0d811da2f47ff0bb0f07a83d9c6c1de35be,57,0.230430572
Q5_017,5,NK-Rk5hi6ceWZekcKsLnD5Rx5,58,0.230263165
Q5_017,5,sg-gov-9daef1e30184a902466d54493761e66167448205,59,0.228452584
Q5_017,5,us-bis-export-2511e4919bca87ca4d595e989d666d5e5e9d16f7,60,0.228394274
Q5_017,5,NK-3SynaVi8J3JmKket7tCbrB,61,0.228193269
Q5_017,5,NK-2fyxeVJQb8DEQ589ffHCT4,62,0.228193269
Q5_017,5,omnio-42526722b54f7631b495a24be4c6a5304bbc6dec,63,0.226395439
Q5_017,5,us-cia-somalia-mohamed-farah-nur-minister-of-transport-and-civil-aviation,64,0.226340309
Q5_017,5,ca-sema-912b72f695990bb5820f8ba094bed6d6701b52ed,65,0.224801542
Q5_017,5,NK-CxYTYszPfNH7vWgPjCm8yP,66,0.222256682
Q5_017,5,usplum-5276bbaf62cce84eb2f79112d1db2abefddfe8a5,67,0.222052798
Q5_017,5,trade-csl-5db07d767762f926aa92e4fce5952c960117e740ed230262d9f8bf41,68,0.220840322
Q5_017,5,Q5953339,69,0.220528830
Q5_017,5,NK-5dXrK3CxEeBqcUHa8u2pgR,70,0.219608114
Q5_017,5,Q76224165,71,0.218826127
Q5_017,5,us-cia-bahamas-the-basil-walton-mcintosh-minister-of-state-for-aviation,72,0.218690080
Q5_017,5,Q123509552,73,0.217908258
Q5_017,5,NK-27onzGZC8PAWFaVGicUFKy,74,0.217522752
Q5_017,5,Q116733880,75,0.217314019
Q5_017,5,usplum-c88101a710a41f0d4630eec4e3a1f4869f57ab93,76,0.216745531
Q5_017,5,NK-CwKhqgbHDxnfJ4egL3h5gm,77,0.216231674
Q5_017,5,us-ddtc-enf-japan-aviation-electronics-industry-ltd,78,0.215482392
Q5_017,5,usplum-1039f45042725a97d39026db22d10ca97daae438,79,0.215242221
Q5_017,5,icijol-82021314,80,0.214045565
Q5_017,5,us-cia-seychelles-veronique-laporte-minister-of-transport-ports-civil-aviation,81,0.213469169
Q5_017,5,NK-RPGYJEXoh3o4RMbL4SvhkM,82,0.212472667
Q5_017,5,sg-gov-3940368fda4510d761eecb01bc6997c3719e40b6,83,0.211892326
Q5_017,5,usplum-e4072b1e7cf78c3b2658802555c08c6438b2a347,84,0.210384764
Q5_017,5,NK-MbwExzrQA7QTyfgByELcEi,85,0.209571737
Q5_017,5,icijol-82021316,86,0.207665341
Q5_017,5,NK-Aau9frRLRJTUDpUEQhKK4F,87,0.206905850
Q5_017,5,gb-fcdo-named-association-technological-platform-air-mobility-and-aviation-technologies,88,0.204314562
Q5_017,5,Q110559196,89,0.203716940
Q5_017,5,trade-csl-2510ca9d15a5ad54036b7fdefcc6bf10278e418a1cd8ce331f5c9c85,90,0.203305405
Q5_017,5,NK-VpE9vsdkRBM8RKYbFLfn7V,91,0.202319378
Q5_017,5,Q114401498,92,0.202205355
Q5_017,5,trade-csl-11fd9d27709745ca671dbb230b9aaa1f883d50057db2bcde69e2f3cd,93,0.202124403
Q5_017,5,sg-gov-18c2e85c5817ccbb4a0824c808da0d27e78fabfe,94,0.201975314
Q5_017,5,sg-gov-93f911308264efe6fd9e021ea5da74dbe52a0e42,95,0.201975314
Q5_017,5,tr-fcib-4b2846573db0ce3e45a0b33a2aab7749f4f97fa6,96,0.201223295
Q5_017,5,sg-gov-aeb36d5271afe26510bbd52ad08fc4c8986a98f6,97,0.200981197
Q5_017,5,usplum-ef955dd2128fdb532a8313fc856a59f3e79d6166,98,0.198584626
Q5_017,5,NK-idgEdSwpJ8uP8t7hEmiDjx,99,0.198256660
Q5_017,5,Q131958520,100,0.198228364
Q5_018,5,ir-br-co-ab54bd1ddd3851e8aad77134c5999d7fe6487992,1,0.457751698
Q5_018,5,ir-br-co-8ea1e08f67e38885fa0ab58a88fa8d890a54360c,2,0.443380846
Q5_018,5,NK-H93WkPak7UYT8pnCZgWyM2,3,0.419758125
Q5_018,5,NK-WniDj7HbZWP6rVtdVtLYKt,4,0.413262536
Q5_018,5,NK-4w6F7NnA5PzPkHAe6Jahuq,5,0.413262536
Q5_018,5,ir-br-co-cec6a460afc77bcd7e0b5126c64ef0d11b80900e,6,0.411399356
Q5_018,5,Q115151678,7,0.410000801
Q5_018,5,in-nse-deb-e7ddf4a63b63cbdc1abab2f291f7b163c481082b,8,0.407828218
Q5_018,5,ch-finmawa-centralmargins-trading-services-llc-centralmargins,9,0.402813066
